Gene,Cell 1,Cell 2,Cell 3,Cell 4,Cell 5
"""GJB1__chrX""",0,1.0019582262109,0,0,2.00785343002263
"""GJB2__chr13""",0,0,0,0,0
"""GJB3__chr1""",0,0,0,0,1.0019582262109
"""GJB4__chr1""",0,0,0,0,0
"""GJB7__chr6""",0,0,0,0,0
"""GJC1__chr17""",0,1.0019582262109,0,0,0
"""GJC2__chr1""",0,0,0,0,0
"""GJC3__chr7""",0,0,0,0,0
"""GJD2__chr15""",0,0,0,0,0
"""GJD3__chr17""",0,2.00785343002263,0,0,0
"""GJD4__chr10""",0,0,0,0,0
"""GK3P__chr4""",0,0,0,0,0
"""GK5__chr3""",3.01771667252281,5.04947336903132,4.03157938384363,0,0
"""GKAP1__chr9""",2.00785343002263,0,4.03157938384363,0,0
"""GKN1__chr2""",0,1.0019582262109,0,2.00785343002263,240.641858173817
"""GKN2__chr2""",0,0,0,0,43.4941534196218
"""GK__chrX""",0,0,2.00785343002263,1.0019582262109,0
"""GLA__chrX""",0,2.00785343002263,1.0019582262109,0,1.0019582262109
"""GLB1L2__chr11""",0,0,0,0,0
"""GLB1L3__chr11""",0,0,0,0,0
"""GLB1L__chr2""",0,0,0,0,0
"""GLB1__chr3""",1.0019582262109,1.0019582262109,1.0019582262109,1.0019582262109,1.0019582262109
"""GLCCI1__chr7""",0,0,1.0019582262109,2.00785343002263,0
"""GLCE__chr15""",0,0,0,1.0019582262109,0
"""GLDC__chr9""",0,0,0,0,0
"""GLDN__chr15""",0,0,0,0,0
"""GLE1__chr9""",1.0019582262109,0,1.0019582262109,2.00785343002263,2.00785343002263
"""GLG1__chr16""",10.2005525880831,7.09748429180284,2.00785343002263,15.4574108131603,2.00785343002263
"""GLI1__chr12""",0,0,0,0,0
"""GLI2__chr2""",0,0,0,0,0
"""GLI3__chr7""",0,0,0,0,0
"""GLI4__chr8""",0,0,0,0,0
"""GLIPR1L2__chr12""",0,1.0019582262109,0,0,2.00785343002263
"""GLIPR1__chr12""",0,0,0,0,0
"""GLIPR2__chr9""",1.0019582262109,0,0,0,0
"""GLIS1__chr1""",0,0,0,0,0
"""GLIS2__chr16""",1.0019582262109,3.01771667252281,1.0019582262109,5.04947336903132,0
"""GLIS3-AS1__chr9""",0,0,0,0,0
"""GLIS3__chr9""",0,0,0,5.04947336903132,0
"""GLMN__chr1""",0,0,0,0,0
"""GLO1__chr6""",3.01771667252281,4.03157938384363,1.0019582262109,6.07143081403291,1.0019582262109
"""GLOD4__chr17""",1.0019582262109,2.00785343002263,2.00785343002263,2.00785343002263,2.00785343002263
"""GLOD5__chrX""",1.0019582262109,0,0,0,0
"""GLP1R__chr6""",0,0,0,0,0
"""GLRA1__chr5""",0,0,0,0,0
"""GLRA2__chrX""",0,0,0,0,0
"""GLRA3__chr4""",0,0,0,0,0
"""GLRB__chr4""",2.00785343002263,0,2.00785343002263,1.0019582262109,0
"""GLRX2__chr1""",2.00785343002263,2.00785343002263,0,2.00785343002263,3.01771667252281
"""GLRX3__chr10""",0,4.03157938384363,3.01771667252281,0,4.03157938384363
"""GLRX5__chr14""",2.00785343002263,0,4.03157938384363,2.00785343002263,1.0019582262109
"""GLRX__chr5""",0,2.00785343002263,2.00785343002263,0,2.00785343002263
"""GLS2__chr12""",0,0,2.00785343002263,1.0019582262109,0
"""GLS__chr2""",16.5218614112182,1.0019582262109,3.01771667252281,6.07143081403291,1.0019582262109
"""GLT1D1__chr12""",0,0,0,0,0
"""GLT25D1__chr19""",0,1.0019582262109,1.0019582262109,0,0
"""GLT25D2__chr1""",0,0,1.0019582262109,0,0
"""GLT8D1__chr3""",1.0019582262109,0,0,5.04947336903132,0
"""GLT8D2__chr12""",0,3.01771667252281,2.00785343002263,4.03157938384363,0
"""GLTPD1__chr1""",0,0,0,0,0
"""GLTPD2__chr17""",0,0,0,0,0
"""GLTP__chr12""",3.01771667252281,5.04947336903132,2.00785343002263,2.00785343002263,2.00785343002263
"""GLTSCR1L__chr6""",1.0019582262109,0,1.0019582262109,0,0
"""GLTSCR1__chr19""",0,0,0,0,0
"""GLTSCR2__chr19""",5.04947336903132,1.0019582262109,1.0019582262109,2.00785343002263,0
"""GLUD1P3__chr10""",0,0,0,0,0
"""GLUD1P7__chr10""",0,0,0,0,0
"""GLUD1__chr10""",2.00785343002263,2.00785343002263,0,0,4.03157938384363
"""GLUD2__chrX""",0,0,0,0,0
"""GLUL__chr1""",6.07143081403291,0,0,1.0019582262109,1.0019582262109
"""GLYATL1__chr11""",0,0,0,0,0
"""GLYATL2__chr11""",0,0,0,0,0
"""GLYATL3__chr6""",0,0,0,0,0
"""GLYCTK__chr3""",0,0,0,0,0
"""GLYR1__chr16""",2.00785343002263,1.0019582262109,2.00785343002263,8.12766676853256,2.00785343002263
"""GM2A__chr5""",2.00785343002263,0,0,2.00785343002263,0
"""GMCL1P1__chr5""",1.0019582262109,1.0019582262109,0,0,0
"""GMCL1__chr2""",1.0019582262109,0,0,0,0
"""GMDS__chr6""",0,0,0,0,1.0019582262109
"""GMEB1__chr1""",0,1.0019582262109,1.0019582262109,1.0019582262109,0
"""GMEB2__chr20""",0,0,2.00785343002263,1.0019582262109,1.0019582262109
"""GMFB__chr14""",1.0019582262109,0,1.0019582262109,3.01771667252281,3.01771667252281
"""GMFG__chr19""",0,11.2433238873179,0,0,0
"""GMIP__chr19""",0,1.0019582262109,1.0019582262109,0,0
"""GMNC__chr3""",0,0,0,0,0
"""GMNN__chr6""",1.0019582262109,4.03157938384363,0,0,4.03157938384363
"""GMPPA__chr2""",1.0019582262109,0,0,0,0
"""GMPPB__chr3""",0,0,0,0,0
"""GMPR2__chr14""",1.0019582262109,2.00785343002263,0,1.0019582262109,1.0019582262109
"""GMPR__chr6""",1.0019582262109,0,0,0,0
"""GMPS__chr3""",0,2.00785343002263,2.00785343002263,1.0019582262109,0
"""GNA11__chr19""",0,0,0,2.00785343002263,1.0019582262109
"""GNA12__chr7""",2.00785343002263,2.00785343002263,6.07143081403291,4.03157938384363,0
"""GNA13__chr17""",1.0019582262109,3.01771667252281,2.00785343002263,2.00785343002263,2.00785343002263
"""GNA14__chr9""",0,0,0,0,0
"""GNA15__chr19""",0,0,0,0,0
"""GNAI1__chr7""",4.03157938384363,0,0,6.07143081403291,0
"""GNAI2__chr3""",6.07143081403291,13.3416962915876,1.0019582262109,6.07143081403291,1.0019582262109
"""GNAI3__chr1""",3.01771667252281,3.01771667252281,1.0019582262109,2.00785343002263,2.00785343002263
"""GNAL__chr18""",0,0,0,0,0
"""GNAO1__chr16""",3.01771667252281,0,0,1.0019582262109,0
"""GNAQ__chr9""",0,0,0,0,1.0019582262109
"""GNAS-AS1__chr20""",1.0019582262109,0,0,0,0
"""GNAS__chr20""",209.354144196409,79.036283302301,181.47725760719,450.812879503693,18.6641333268705
"""GNAT2__chr1""",0,0,0,0,0
"""GNAT3__chr7""",0,0,0,0,0
"""GNAZ__chr22""",2.00785343002263,0,2.00785343002263,2.00785343002263,0
"""GNB1L__chr22""",0,0,0,0,0
"""GNB1__chr1""",6.07143081403291,13.3416962915876,6.07143081403291,20.8244837002118,7.09748429180284
"""GNB2L1__chr5""",19.7420296561744,13.3416962915876,7.09748429180284,14.3973678906563,0
"""GNB2__chr7""",0,0,0,1.0019582262109,0
"""GNB3__chr12""",0,0,0,0,0
"""GNB4__chr3""",1.0019582262109,8.12766676853256,1.0019582262109,1.0019582262109,3.01771667252281
"""GNB5__chr15""",3.01771667252281,0,1.0019582262109,2.00785343002263,0
"""GNE__chr9""",1.0019582262109,2.00785343002263,1.0019582262109,4.03157938384363,2.00785343002263
"""GNG10__chr9""",0,1.0019582262109,0,0,0
"""GNG11__chr7""",0,14.3973678906563,0,0,0
"""GNG12-AS1__chr1""",0,0,0,0,0
"""GNG12__chr1""",0,11.2433238873179,5.04947336903132,2.00785343002263,1.0019582262109
"""GNG2__chr14""",8.12766676853256,0,7.09748429180284,7.09748429180284,0
"""GNG3__chr11""",0,0,0,0,0
"""GNG4__chr1""",0,0,0,14.3973678906563,0
"""GNG5__chr1""",1.0019582262109,15.4574108131603,2.00785343002263,3.01771667252281,6.07143081403291
"""GNG7__chr19""",0,2.00785343002263,2.00785343002263,2.00785343002263,0
"""GNGT1__chr7""",0,0,0,0,0
"""GNGT2__chr17""",0,0,0,0,0
"""GNL1__chr6""",1.0019582262109,4.03157938384363,1.0019582262109,4.03157938384363,0
"""GNL2__chr1""",2.00785343002263,1.0019582262109,0,2.00785343002263,0
"""GNL3L__chrX""",4.03157938384363,3.01771667252281,4.03157938384363,1.0019582262109,1.0019582262109
"""GNL3__chr3""",3.01771667252281,1.0019582262109,1.0019582262109,3.01771667252281,3.01771667252281
"""GNMT__chr6""",0,0,0,0,0
"""GNN__chr12""",0,0,0,0,0
"""GNPAT__chr1""",2.00785343002263,1.0019582262109,0,2.00785343002263,0
"""GNPDA1__chr5""",0,0,1.0019582262109,3.01771667252281,1.0019582262109
"""GNPDA2__chr4""",1.0019582262109,0,0,0,0
"""GNPNAT1__chr14""",1.0019582262109,1.0019582262109,1.0019582262109,0,1.0019582262109
"""GNPTAB__chr12""",2.00785343002263,3.01771667252281,0,2.00785343002263,1.0019582262109
"""GNPTG__chr16""",0,2.00785343002263,2.00785343002263,0,2.00785343002263
"""GNRH1__chr8""",0,0,0,0,0
"""GNRHR2__chr1""",0,0,1.0019582262109,1.0019582262109,0
"""GNRHR__chr4""",0,0,0,0,0
"""GNS__chr12""",6.07143081403291,14.3973678906563,4.03157938384363,9.16201161000583,2.00785343002263
"""GOLGA1__chr9""",1.0019582262109,2.00785343002263,1.0019582262109,2.00785343002263,0
"""GOLGA2P5__chr12""",0,0,0,1.0019582262109,0
"""GOLGA2__chr9""",5.04947336903132,5.04947336903132,3.01771667252281,5.04947336903132,7.09748429180284
"""GOLGA3__chr12""",1.0019582262109,0,3.01771667252281,4.03157938384363,3.01771667252281
"""GOLGA4__chr3""",5.04947336903132,15.4574108131603,10.2005525880831,14.3973678906563,1.0019582262109
"""GOLGA5__chr14""",0,0,1.0019582262109,1.0019582262109,2.00785343002263
"""GOLGA6C__chr15""",0,0,0,0,0
"""GOLGA6L1__chr15""",0,0,0,0,0
"""GOLGA6L4__chr15""",0,0,0,0,0
"""GOLGA6L5__chr15""",0,0,0,0,0
"""GOLGA6L6__chr15""",0,0,0,0,0
"""GOLGA6L9__chr15""",0,0,0,0,0
"""GOLGA7B__chr10""",0,0,0,0,0
"""GOLGA7__chr8""",1.0019582262109,2.00785343002263,2.00785343002263,2.00785343002263,0
"""GOLGA8A__chr15""",5.04947336903132,1.0019582262109,2.00785343002263,3.01771667252281,0
"""GOLGA8B__chr15""",1.0019582262109,1.0019582262109,3.01771667252281,3.01771667252281,0
"""GOLGA8DP__chr15""",0,0,1.0019582262109,1.0019582262109,1.0019582262109
"""GOLGA8I__chr15""",0,0,0,0,0
"""GOLGA8S__chr15""",1.0019582262109,0,0,0,0
"""GOLGA8T__chr15""",0,0,0,0,0
"""GOLGB1__chr3""",5.04947336903132,8.12766676853256,5.04947336903132,24.0995816739486,9.16201161000583
"""GOLIM4__chr3""",0,4.03157938384363,1.0019582262109,0,0
"""GOLM1__chr9""",1.0019582262109,2.00785343002263,0,0,30.7782213115289
"""GOLPH3L__chr1""",0,1.0019582262109,2.00785343002263,1.0019582262109,0
"""GOLPH3__chr5""",3.01771667252281,7.09748429180284,2.00785343002263,2.00785343002263,3.01771667252281
"""GOLT1A__chr1""",0,0,0,0,0
"""GOLT1B__chr12""",3.01771667252281,5.04947336903132,2.00785343002263,4.03157938384363,2.00785343002263
"""GON4L__chr1""",1.0019582262109,3.01771667252281,0,1.0019582262109,0
"""GOPC__chr6""",1.0019582262109,5.04947336903132,4.03157938384363,5.04947336903132,1.0019582262109
"""GORAB__chr1""",0,1.0019582262109,0,3.01771667252281,0
"""GORASP1__chr3""",2.00785343002263,2.00785343002263,1.0019582262109,2.00785343002263,0
"""GORASP2__chr2""",5.04947336903132,4.03157938384363,1.0019582262109,5.04947336903132,2.00785343002263
"""GOSR1__chr17""",3.01771667252281,5.04947336903132,9.16201161000583,8.12766676853256,1.0019582262109
"""GOSR2__chr17""",0,3.01771667252281,0,2.00785343002263,0
"""GOT1__chr10""",2.00785343002263,0,1.0019582262109,0,3.01771667252281
"""GOT2__chr16""",0,3.01771667252281,0,1.0019582262109,0
"""GP1BA__chr17""",0,0,0,0,0
"""GP2__chr16""",0,0,0,0,1.0019582262109
"""GP5__chr3""",0,0,0,0,0
"""GP6__chr19""",0,0,0,0,0
"""GP9__chr3""",0,0,0,0,0
"""GPA33__chr1""",0,0,0,0,0
"""GPAA1__chr8""",1.0019582262109,0,1.0019582262109,2.00785343002263,3.01771667252281
"""GPAM__chr10""",0,0,0,1.0019582262109,0
"""GPANK1__chr6""",0,1.0019582262109,0,0,0
"""GPAT2__chr2""",0,0,0,0,0
"""GPATCH1__chr19""",0,0,1.0019582262109,0,0
"""GPATCH2L__chr14""",0,1.0019582262109,0,0,0
"""GPATCH2__chr1""",1.0019582262109,1.0019582262109,1.0019582262109,0,0
"""GPATCH3__chr1""",0,0,0,0,0
"""GPATCH4__chr1""",0,2.00785343002263,0,0,0
"""GPATCH8__chr17""",2.00785343002263,4.03157938384363,0,6.07143081403291,3.01771667252281
"""GPBAR1__chr2""",0,0,0,0,0
"""GPBP1L1__chr1""",2.00785343002263,3.01771667252281,1.0019582262109,1.0019582262109,1.0019582262109
"""GPBP1__chr5""",4.03157938384363,1.0019582262109,4.03157938384363,3.01771667252281,0
"""GPC1__chr2""",0,0,0,0,0
"""GPC2__chr7""",0,0,0,0,0
"""GPC3__chrX""",0,0,0,0,0
"""GPC4__chrX""",0,0,0,0,0
"""GPC5-AS1__chr13""",0,0,0,0,0
"""GPC5__chr13""",0,0,0,0,0
"""GPC6__chr13""",3.01771667252281,0,2.00785343002263,0,0
"""GPCPD1__chr20""",0,2.00785343002263,0,6.07143081403291,1.0019582262109
"""GPD1L__chr3""",0,0,0,1.0019582262109,5.04947336903132
"""GPD1__chr12""",1.0019582262109,0,0,3.01771667252281,0
"""GPD2__chr2""",2.00785343002263,5.04947336903132,2.00785343002263,2.00785343002263,2.00785343002263
"""GPER__chr7""",0,0,0,0,0
"""GPHA2__chr11""",0,0,0,0,0
"""GPHN__chr14""",0,2.00785343002263,0,1.0019582262109,0
"""GPI__chr19""",6.07143081403291,3.01771667252281,1.0019582262109,9.16201161000583,0
"""GPKOW__chrX""",1.0019582262109,0,0,1.0019582262109,2.00785343002263
"""GPLD1__chr6""",0,1.0019582262109,0,0,0
"""GPM6A__chr4""",0,0,1.0019582262109,2.00785343002263,0
"""GPM6B__chrX""",0,0,0,0,0
"""GPN1__chr2""",0,0,1.0019582262109,1.0019582262109,0
"""GPN2__chr1""",0,1.0019582262109,0,0,0
"""GPN3__chr12""",0,1.0019582262109,1.0019582262109,2.00785343002263,0
"""GPNMB__chr7""",0,0,0,3.01771667252281,0
"""GPR107__chr9""",2.00785343002263,3.01771667252281,0,3.01771667252281,1.0019582262109
"""GPR108__chr19""",0,2.00785343002263,0,1.0019582262109,0
"""GPR110__chr6""",0,0,0,0,6.07143081403291
"""GPR111__chr6""",0,0,0,0,0
"""GPR112__chrX""",0,0,0,0,0
"""GPR113__chr2""",0,0,0,0,0
"""GPR114__chr16""",0,0,0,0,0
"""GPR115__chr6""",0,0,0,0,0
"""GPR116__chr6""",0,21.9115341658633,0,0,0
"""GPR119__chrX""",0,0,0,0,0
"""GPR123__chr10""",0,0,0,0,0
"""GPR124__chr8""",0,1.0019582262109,0,0,0
"""GPR125__chr4""",0,0,0,0,0
"""GPR126__chr6""",0,0,0,0,0
"""GPR128__chr3""",0,0,0,0,0
"""GPR12__chr13""",0,0,0,0,1.0019582262109
"""GPR132__chr14""",0,0,0,0,0
"""GPR133__chr12""",0,0,0,0,0
"""GPR135__chr14""",0,1.0019582262109,2.00785343002263,0,0
"""GPR137B__chr1""",1.0019582262109,2.00785343002263,0,0,0
"""GPR137C__chr14""",0,0,0,0,0
"""GPR137__chr11""",0,0,0,0,1.0019582262109
"""GPR143__chrX""",0,0,0,0,0
"""GPR146__chr7""",0,0,0,0,0
"""GPR148__chr2""",0,0,0,0,0
"""GPR149__chr3""",0,0,0,0,0
"""GPR153__chr1""",0,0,0,0,0
"""GPR155__chr2""",0,1.0019582262109,0,2.00785343002263,0
"""GPR156__chr3""",0,0,0,0,0
"""GPR157__chr1""",0,0,0,0,0
"""GPR158-AS1__chr10""",0,0,0,0,0
"""GPR158__chr10""",1.0019582262109,0,2.00785343002263,4.03157938384363,0
"""GPR160__chr3""",0,0,0,0,3.01771667252281
"""GPR161__chr1""",1.0019582262109,3.01771667252281,1.0019582262109,0,0
"""GPR162__chr12""",0,0,0,0,0
"""GPR171__chr3""",0,0,0,0,0
"""GPR173__chrX""",0,1.0019582262109,1.0019582262109,2.00785343002263,0
"""GPR176__chr15""",0,0,0,0,0
"""GPR179__chr17""",0,0,0,0,0
"""GPR180__chr13""",3.01771667252281,1.0019582262109,2.00785343002263,1.0019582262109,0
"""GPR183__chr13""",0,0,0,0,0
"""GPR18__chr13""",0,0,0,0,0
"""GPR19__chr12""",0,0,0,0,0
"""GPR1__chr2""",0,0,0,0,0
"""GPR21__chr9""",0,0,0,0,0
"""GPR22__chr7""",0,0,0,0,0
"""GPR26__chr10""",0,0,0,0,0
"""GPR34__chrX""",0,0,0,0,0
"""GPR35__chr2""",0,0,0,0,0
"""GPR37L1__chr1""",0,0,0,0,0
"""GPR37__chr7""",0,0,0,0,0
"""GPR39__chr2""",0,0,0,0,0
"""GPR3__chr1""",0,0,0,0,0
"""GPR4__chr19""",0,8.12766676853256,0,0,0
"""GPR52__chr1""",0,0,0,0,0
"""GPR56__chr16""",3.01771667252281,38.7967739205634,5.04947336903132,4.03157938384363,2.00785343002263
"""GPR62__chr3""",0,0,0,0,0
"""GPR63__chr6""",0,0,0,0,0
"""GPR64__chrX""",1.0019582262109,0,0,0,0
"""GPR65__chr14""",0,0,0,0,0
"""GPR68__chr14""",0,0,0,0,0
"""GPR6__chr6""",0,0,0,0,0
"""GPR75-ASB3__chr2""",0,0,0,0,0
"""GPR75__chr2""",0,0,0,0,0
"""GPR82__chrX""",0,0,0,0,0
"""GPR83__chr11""",0,0,0,0,0
"""GPR84__chr12""",0,0,0,0,0
"""GPR85__chr7""",0,1.0019582262109,0,0,0
"""GPR87__chr3""",0,0,0,0,0
"""GPR89A__chr1""",0,0,0,0,0
"""GPR89B__chr1""",0,0,0,0,0
"""GPR89C__chr1""",0,0,0,0,0
"""GPR97__chr16""",0,0,0,0,0
"""GPR98__chr5""",0,0,3.01771667252281,0,0
"""GPRASP1__chrX""",4.03157938384363,0,1.0019582262109,2.00785343002263,1.0019582262109
"""GPRASP2__chrX""",0,0,0,0,0
"""GPRC5A__chr12""",0,0,0,0,8.12766676853256
"""GPRC5B__chr16""",1.0019582262109,1.0019582262109,0,0,4.03157938384363
"""GPRC5C__chr17""",1.0019582262109,0,1.0019582262109,0,0
"""GPRC6A__chr6""",0,0,0,0,0
"""GPRIN1__chr5""",1.0019582262109,0,1.0019582262109,2.00785343002263,0
"""GPRIN2__chr10""",0,0,0,0,0
"""GPRIN3__chr4""",0,0,0,0,0
"""GPS1__chr17""",0,0,1.0019582262109,1.0019582262109,0
"""GPS2__chr17""",4.03157938384363,5.04947336903132,2.00785343002263,6.07143081403291,2.00785343002263
"""GPSM1__chr9""",0,1.0019582262109,0,0,0
"""GPSM2__chr1""",0,0,0,0,0
"""GPSM3__chr6""",0,0,0,0,0
"""GPT2__chr16""",0,0,0,0,2.00785343002263
"""GPT__chr8""",0,0,0,0,0
"""GPX1__chr3""",0,25.2006586401926,1.0019582262109,2.00785343002263,1.0019582262109
"""GPX2__chr14""",1.0019582262109,0,0,0,5.04947336903132
"""GPX3__chr5""",3.01771667252281,0,0,0,0
"""GPX4__chr19""",0,0,0,1.0019582262109,0
"""GPX7__chr1""",0,1.0019582262109,0,0,0
"""GPX8__chr5""",0,0,0,0,0
"""GRAMD1A__chr19""",0,0,1.0019582262109,2.00785343002263,0
"""GRAMD1B__chr11""",0,0,0,0,0
"""GRAMD1C__chr3""",0,0,1.0019582262109,0,1.0019582262109
"""GRAMD2__chr15""",0,0,0,0,0
"""GRAMD3__chr5""",2.00785343002263,2.00785343002263,3.01771667252281,4.03157938384363,0
"""GRAMD4__chr22""",1.0019582262109,0,2.00785343002263,0,0
"""GRAP2__chr22""",0,0,0,0,0
"""GRAP__chr17""",0,5.04947336903132,0,0,0
"""GRASP__chr12""",0,2.00785343002263,0,0,0
"""GRB10__chr7""",0,13.3416962915876,1.0019582262109,0,0
"""GRB14__chr2""",1.0019582262109,0,0,1.0019582262109,0
"""GRB2__chr17""",2.00785343002263,2.00785343002263,0,4.03157938384363,2.00785343002263
"""GRB7__chr17""",0,0,0,0,0
"""GREB1L__chr18""",0,0,0,0,0
"""GREB1__chr2""",1.0019582262109,0,0,0,0
"""GREM1__chr15""",0,0,0,0,0
"""GREM2__chr1""",0,0,0,0,0
"""GRHL1__chr2""",0,0,0,0,0
"""GRHL2__chr8""",0,0,0,0,0
"""GRHL3__chr1""",0,0,0,0,0
"""GRHPR__chr9""",0,1.0019582262109,0,0,0
"""GRIA1__chr5""",0,0,0,0,0
"""GRIA2__chr4""",4.03157938384363,0,1.0019582262109,2.00785343002263,0
"""GRIA3__chrX""",0,0,1.0019582262109,2.00785343002263,0
"""GRIA4__chr11""",0,0,0,3.01771667252281,0
"""GRID1__chr10""",0,0,0,0,0
"""GRID2IP__chr7""",0,0,0,0,0
"""GRIK1-AS1__chr21""",0,0,0,0,0
"""GRIK1-AS2__chr21""",0,0,0,0,0
"""GRIK1__chr21""",0,0,0,0,0
"""GRIK2__chr6""",0,0,0,0,0
"""GRIK3__chr1""",0,0,0,0,0
"""GRIK4__chr11""",0,0,0,0,0
"""GRIK5__chr19""",0,0,1.0019582262109,1.0019582262109,0
"""GRIN1__chr9""",0,0,0,0,0
"""GRIN2A__chr16""",0,0,0,0,0
"""GRIN2C__chr17""",0,0,0,0,0
"""GRIN2D__chr19""",0,0,0,3.01771667252281,0
"""GRIN3A__chr9""",0,0,0,0,0
"""GRIN3B__chr19""",0,0,0,0,0
"""GRINA__chr8""",1.0019582262109,4.03157938384363,2.00785343002263,4.03157938384363,2.00785343002263
"""GRIP1__chr12""",0,0,0,0,0
"""GRIP2__chr3""",0,0,0,0,0
"""GRIPAP1__chrX""",2.00785343002263,1.0019582262109,4.03157938384363,5.04947336903132,0
"""GRK4__chr4""",0,0,0,0,0
"""GRK5__chr10""",0,0,0,0,0
"""GRK6__chr5""",0,0,0,0,0
"""GRM1__chr6""",0,0,0,0,0
"""GRM2__chr3""",0,0,0,0,0
"""GRM3__chr7""",0,0,0,0,0
"""GRM4__chr6""",2.00785343002263,0,0,2.00785343002263,0
"""GRM6__chr5""",0,0,0,0,0
"""GRM7__chr3""",0,0,0,0,0
"""GRM8__chr7""",0,0,0,0,0
"""GRN__chr17""",5.04947336903132,19.7420296561744,6.07143081403291,31.9084659730628,8.12766676853256
"""GRPEL1__chr4""",1.0019582262109,2.00785343002263,0,2.00785343002263,1.0019582262109
"""GRPEL2__chr5""",1.0019582262109,0,0,4.03157938384363,0
"""GRPR__chrX""",0,0,0,0,0
"""GRP__chr18""",0,0,0,0,0
"""GRSF1__chr4""",6.07143081403291,4.03157938384363,4.03157938384363,10.2005525880831,2.00785343002263
"""GRTP1__chr13""",0,0,0,0,1.0019582262109
"""GRWD1__chr19""",0,0,2.00785343002263,0,1.0019582262109
"""GSDMA__chr17""",0,0,0,0,0
"""GSDMB__chr17""",0,0,0,2.00785343002263,7.09748429180284
"""GSDMC__chr8""",0,0,0,0,0
"""GSDMD__chr8""",1.0019582262109,0,0,1.0019582262109,0
"""GSE1__chr16""",0,2.00785343002263,7.09748429180284,4.03157938384363,1.0019582262109
"""GSG1L__chr16""",0,0,0,0,0
"""GSG1__chr12""",0,0,0,0,0
"""GSG2__chr17""",0,0,0,0,0
"""GSK3A__chr19""",0,1.0019582262109,0,3.01771667252281,2.00785343002263
"""GSK3B__chr3""",0,6.07143081403291,1.0019582262109,4.03157938384363,0
"""GSKIP__chr14""",2.00785343002263,2.00785343002263,4.03157938384363,2.00785343002263,0
"""GSN__chr9""",0,3.01771667252281,0,6.07143081403291,4.03157938384363
"""GSPT1__chr16""",2.00785343002263,9.16201161000583,1.0019582262109,8.12766676853256,2.00785343002263
"""GSPT2__chrX""",1.0019582262109,2.00785343002263,1.0019582262109,4.03157938384363,1.0019582262109
"""GSR__chr8""",5.04947336903132,5.04947336903132,2.00785343002263,2.00785343002263,2.00785343002263
"""GSS__chr20""",0,0,0,0,0
"""GSTA1__chr6""",1.0019582262109,1.0019582262109,1.0019582262109,1.0019582262109,0
"""GSTA2__chr6""",0,0,1.0019582262109,0,0
"""GSTA3__chr6""",0,0,0,0,0
"""GSTA4__chr6""",2.00785343002263,1.0019582262109,3.01771667252281,3.01771667252281,0
"""GSTA5__chr6""",0,0,0,0,0
"""GSTA7P__chr6""",0,0,0,0,0
"""GSTCD__chr4""",0,0,0,0,0
"""GSTK1__chr7""",3.01771667252281,0,0,3.01771667252281,6.07143081403291
"""GSTM1__chr1""",0,0,0,0,0
"""GSTM2P1__chr6""",0,0,0,0,0
"""GSTM2__chr1""",0,0,0,0,0
"""GSTM3__chr1""",5.04947336903132,2.00785343002263,3.01771667252281,3.01771667252281,4.03157938384363
"""GSTM4__chr1""",0,0,0,0,0
"""GSTM5__chr1""",0,0,0,0,0
"""GSTO1__chr10""",2.00785343002263,16.5218614112182,1.0019582262109,13.3416962915876,1.0019582262109
"""GSTO2__chr10""",0,0,1.0019582262109,4.03157938384363,0
"""GSTP1__chr11""",2.00785343002263,9.16201161000583,0,0,3.01771667252281
"""GSTT1__chr22""",0,1.0019582262109,2.00785343002263,1.0019582262109,0
"""GSTTP2__chr22""",0,0,0,0,0
"""GSTZ1__chr14""",0,2.00785343002263,0,0,0
"""GTDC1__chr2""",0,0,0,0,0
"""GTDC2__chr3""",0,0,0,0,0
"""GTF2A1__chr14""",1.0019582262109,2.00785343002263,4.03157938384363,5.04947336903132,0
"""GTF2A2__chr15""",3.01771667252281,3.01771667252281,1.0019582262109,4.03157938384363,2.00785343002263
"""GTF2B__chr1""",0,0,3.01771667252281,4.03157938384363,2.00785343002263
"""GTF2E1__chr3""",0,0,0,1.0019582262109,0
"""GTF2E2__chr8""",2.00785343002263,3.01771667252281,0,1.0019582262109,2.00785343002263
"""GTF2F1__chr19""",1.0019582262109,1.0019582262109,0,0,1.0019582262109
"""GTF2F2__chr13""",0,2.00785343002263,1.0019582262109,2.00785343002263,0
"""GTF2H1__chr11""",2.00785343002263,6.07143081403291,2.00785343002263,1.0019582262109,2.00785343002263
"""GTF2H2B__chr5""",0,0,5.04947336903132,0,0
"""GTF2H2C__chr5""",1.0019582262109,3.01771667252281,1.0019582262109,1.0019582262109,1.0019582262109
"""GTF2H2D__chr5""",0,0,0,0,0
"""GTF2H2__chr5""",0,0,0,0,0
"""GTF2H3__chr12""",1.0019582262109,1.0019582262109,0,0,3.01771667252281
"""GTF2H4__chr6""",0,0,0,0,0
"""GTF2H5__chr6""",3.01771667252281,6.07143081403291,3.01771667252281,4.03157938384363,1.0019582262109
"""GTF2IP1__chr7""",0,0,0,0,0
"""GTF2IRD1__chr7""",0,0,1.0019582262109,1.0019582262109,1.0019582262109
"""GTF2IRD2B__chr7""",0,0,0,0,0
"""GTF2IRD2P1__chr7""",0,0,0,0,0
"""GTF2IRD2__chr7""",0,0,0,0,0
"""GTF2I__chr7""",0,3.01771667252281,0,2.00785343002263,2.00785343002263
